"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.762563647E0,3.272245526E-1,3.365111351E-2,6.424903870E-3
1.767356147E0,4.048805237E-1,-9.490966797E-2,6.439399719E-2
1.772148647E0,3.247976899E-1,-8.748698235E-2,1.223344803E-1
1.776941147E0,2.234088778E-1,2.388954163E-3,1.613502502E-1
1.781733647E0,1.672710180E-1,5.999374390E-2,7.650184631E-2
1.786526147E0,1.746977568E-1,6.164073944E-2,1.211328506E-1
1.791318647E0,2.448982000E-1,4.578709602E-2,1.970844269E-1
1.796111147E0,3.446393013E-1,-3.239274025E-2,1.885604858E-1
1.800903699E0,4.445928335E-1,-1.482136250E-1,1.115493774E-1
1.805696199E0,4.578654766E-1,-8.081793785E-2,1.041927338E-1
1.810488699E0,4.193733931E-1,1.423597336E-2,-7.629394531E-2
1.815281199E0,4.179193974E-1,5.138134956E-2,-1.627969742E-1
1.820073699E0,3.772391081E-1,9.776496887E-2,-1.988811493E-1
1.824866199E0,3.498857021E-1,1.272466183E-1,-1.921014786E-1
1.829658699E0,3.759156466E-1,1.235208511E-1,-1.974220276E-1
1.834451199E0,3.762992620E-1,1.271474361E-1,-1.482543945E-1
1.839243699E0,3.581162691E-1,1.001513004E-1,-1.328353882E-1
1.844036199E0,3.926490545E-1,5.735945702E-2,-1.604633331E-1
1.848828699E0,3.567082882E-1,8.225917816E-3,-2.877578735E-1
1.853621199E0,3.103312254E-1,2.050399780E-5,-3.429946899E-1
1.858413699E0,2.608083487E-1,4.165887833E-2,-3.124790192E-1
1.863206251E0,4.359638691E-2,9.721112251E-2,-2.680311203E-1
1.867998751E0,6.357061863E-2,9.341502190E-2,-1.431598663E-1
1.872791251E0,4.789793491E-2,8.365797997E-2,-2.803773880E-1
1.877583751E0,3.563272953E-2,7.819914818E-2,-4.903411865E-1
1.882376251E0,3.009665012E-2,6.341743469E-2,-6.374931335E-1
1.887168751E0,1.731860638E-2,5.191946030E-2,-7.344398499E-1
1.891961251E0,-2.872347832E-2,7.250857353E-2,-7.223663330E-1
1.896753751E0,-2.685117722E-2,1.038827896E-1,-7.636394501E-1
1.901546251E0,-5.763113499E-2,1.247177124E-1,-8.365345001E-1
1.906338751E0,-4.689824581E-2,1.257126331E-1,-8.648996353E-1
1.911131251E0,-7.785129547E-2,8.808851242E-2,-8.846998215E-1
1.915923751E0,-1.385577917E-1,8.077287674E-2,-8.128242493E-1
1.920716251E0,-2.153921127E-1,1.104500294E-1,-7.020292282E-1
1.925508803E0,-2.610403299E-1,1.194758415E-1,-6.331338882E-1
1.930301303E0,-3.447677493E-1,1.454901695E-1,-5.154218674E-1
1.935093803E0,-4.568722248E-1,2.044529915E-1,-4.701347351E-1
1.939886303E0,-4.803053141E-1,2.575159073E-1,-5.084257126E-1
1.944678803E0,-4.028496146E-1,2.234194279E-1,-6.651649475E-1
1.949471303E0,-2.072733641E-1,1.756348610E-1,-7.542743683E-1
1.954263803E0,-1.295900345E-1,1.370508671E-1,-3.845548630E-1
1.959056303E0,3.463268280E-3,6.640934944E-2,7.030296326E-2
1.963848803E0,1.511389017E-1,-3.479003906E-3,3.344545364E-1
1.968641303E0,3.025673628E-1,-1.280968189E-1,5.233993530E-1
1.973433803E0,4.306175709E-1,-2.557601929E-1,6.496086121E-1
1.978226303E0,5.125344992E-1,-4.156339169E-1,7.847938538E-1
1.983018803E0,6.172932386E-1,-5.178501606E-1,9.313545227E-1
1.987811303E0,6.585441828E-1,-6.534353495E-1,1.072717667E0
1.992603855E0,6.169636250E-1,-7.440660000E-1,1.204312325E0
1.997396355E0,5.491518974E-1,-7.594659328E-1,1.288393021E0
2.002188855E0,5.062485933E-1,-7.620570064E-1,1.351608276E0
2.006981355E0,4.374092817E-1,-6.988953352E-1,1.330998421E0
2.011773855E0,2.791277170E-1,-5.938590765E-1,1.244881630E0
2.016566355E0,1.886883974E-1,-4.778656960E-1,1.134004593E0
2.021358855E0,1.845632792E-1,-3.888001442E-1,1.055710793E0
2.026151355E0,1.486454010E-1,-2.953190804E-1,1.038634300E0
2.030943855E0,1.733263731E-1,-2.420320511E-1,9.512825012E-1
2.035736355E0,1.199139357E-1,-1.541911364E-1,8.438501358E-1
2.040528855E0,7.454973459E-2,-9.328007698E-2,8.022108078E-1
2.045321355E0,1.771867275E-3,-2.997124195E-2,7.926492691E-1
2.050113907E0,2.180343866E-2,-5.909478664E-2,6.573314667E-1
2.054906407E0,4.217845201E-2,-7.447695732E-2,4.941616058E-1
2.059698907E0,6.329327822E-2,-6.341624260E-2,3.913326263E-1
2.064491407E0,3.741699457E-2,-6.836628914E-2,3.820018768E-1
2.069283907E0,-1.147657633E-2,-9.361553192E-2,3.822917938E-1
2.074076407E0,-8.349233866E-2,-6.236767769E-2,4.326925278E-1
2.078868907E0,-1.424138546E-1,-1.500606537E-2,4.446315765E-1
2.083661407E0,-1.994932890E-1,4.865098000E-2,3.249473572E-1
2.088453907E0,-2.514097691E-1,8.322906494E-2,1.549797058E-1
2.093246407E0,-2.618153691E-1,1.746945381E-1,1.329317093E-1
2.098038907E0,-2.683834434E-1,2.774770260E-1,1.294822693E-1
2.102831407E0,-2.151686549E-1,2.503867149E-1,2.754211426E-2
2.107623907E0,-8.528125286E-2,1.890249252E-1,-5.546569824E-3
2.112416459E0,-1.079559326E-2,1.723093987E-1,5.636024475E-2
2.117208959E0,1.258695126E-2,1.261880398E-1,7.939720154E-2
2.122001459E0,8.477091789E-3,9.118080139E-2,8.042716980E-2
2.126793959E0,7.631301880E-3,7.419395447E-2,1.145019531E-1
2.131586459E0,-2.193808556E-3,5.819869041E-2,1.386709213E-1
2.136378959E0,-2.358824015E-2,3.343629837E-2,1.291551590E-1
2.141171459E0,-4.723954201E-2,3.803753853E-2,7.413673401E-2
2.145963959E0,-4.464417696E-2,4.086542130E-2,3.104400635E-2
2.150756459E0,-2.303653955E-2,5.857563019E-2,-3.117752075E-2
2.155548959E0,-3.980576992E-3,4.570651054E-2,-8.620548248E-2
2.160341459E0,-2.237081528E-3,6.440210342E-2,-9.103012085E-2
2.165133959E0,1.062667370E-2,8.601140976E-2,-9.111881256E-2
2.169926459E0,8.258581161E-3,1.129298210E-1,-8.648490906E-2
2.174718959E0,7.576107979E-3,1.212384701E-1,-1.177368164E-1
2.179511511E0,-7.924437523E-3,1.203813553E-1,-1.250934601E-1
2.184304011E0,2.572894096E-3,1.055085659E-1,-1.253156662E-1
2.189096511E0,1.552873850E-2,6.458759308E-2,-9.693908691E-2
2.193889011E0,5.535078049E-2,9.578704834E-3,-1.164779663E-1
2.198681511E0,9.850358963E-2,-1.404571533E-2,-1.695652008E-1
2.203474011E0,1.091639400E-1,-4.680657387E-2,-1.940879822E-1
2.208266511E0,8.236366510E-2,-5.519652367E-2,-1.829319000E-1
2.213059011E0,5.839157104E-2,-6.548953056E-2,-1.600236893E-1
2.217851511E0,1.542770863E-2,-5.127096176E-2,-1.468811035E-1
2.222644011E0,3.325879574E-3,-1.992058754E-2,-1.290826797E-1
2.227436563E0,1.725298166E-2,2.369236946E-2,-1.209487915E-1
2.232229011E0,5.730128288E-2,3.092050552E-3,-1.081361771E-1
2.237021563E0,9.726822376E-2,2.602481842E-2,-1.241426468E-1
2.241814063E0,7.996678352E-2,2.322244644E-2,-1.689386368E-1
2.246606563E0,1.155511141E-1,2.826642990E-2,-2.353477478E-1
2.251399063E0,1.252251863E-1,3.874230385E-2,-2.540845871E-1
2.256191563E0,1.590662599E-1,4.250240326E-2,-2.299613953E-1
2.260984063E0,1.618419290E-1,7.060909271E-2,-1.606521606E-1
2.265776563E0,1.380438805E-1,1.086277962E-1,-7.963085175E-2
2.270569063E0,9.952151775E-2,1.110076904E-1,-1.790523529E-2
2.275361563E0,5.361342430E-2,1.278281212E-1,7.873535156E-3
2.280154063E0,7.223749161E-2,8.970427513E-2,1.927471161E-2
2.284946563E0,8.381313086E-2,6.592702866E-2,-7.549285889E-3
2.289739063E0,9.569990635E-2,2.313113213E-2,-1.525497437E-2
2.294531616E0,6.477516890E-2,-4.813671112E-4,1.047134399E-2
2.299324116E0,2.907556295E-2,-1.446175575E-2,1.704025269E-2
2.304116616E0,-3.064990044E-2,-6.865501404E-3,5.908012390E-2
2.308909116E0,-6.452465057E-2,-1.652717590E-3,6.760692596E-2
2.313701616E0,-1.180818677E-1,2.004718781E-2,9.990692139E-2
2.318494116E0,-1.199665070E-1,2.229356766E-2,1.083793640E-1
2.323286616E0,-1.059024334E-1,-1.952648163E-3,5.287933350E-2
2.328079116E0,-1.019139290E-1,-2.404904366E-2,1.935958862E-2
2.332871616E0,-9.594351053E-2,-5.113196373E-2,5.064010620E-4
2.337664116E0,-8.820599318E-2,-6.403875351E-2,3.296852112E-3
2.342456616E0,-7.154029608E-2,-4.634165764E-2,4.891872406E-2
2.347249116E0,-3.388565779E-2,-4.828023911E-2,8.245754242E-2
2.352041616E0,-3.608465195E-3,-5.794858932E-2,8.978366852E-2
2.356834116E0,3.150475025E-2,-6.571388245E-2,9.954357147E-2
2.361626668E0,6.191015244E-2,-8.103346825E-2,1.235675812E-1
2.366419168E0,6.618666649E-2,-9.429144859E-2,1.593589783E-1
2.371211668E0,4.688268900E-2,-7.697081566E-2,1.830778122E-1
2.376004168E0,6.609869003E-2,-6.485199928E-2,1.663112640E-1
2.380796668E0,1.071141958E-1,-5.306267738E-2,1.259670258E-1
2.385589168E0,7.487159967E-2,-4.374885559E-2,5.743026733E-2
2.390381668E0,5.316066742E-2,-1.283144951E-2,1.168251038E-3
2.395174168E0,1.702904701E-3,1.600384712E-2,-8.333301544E-2
2.399966668E0,2.954828739E-2,2.884483337E-2,-8.437061310E-2
2.404759168E0,3.385776281E-2,4.963731766E-2,-1.236639023E-1
2.409551668E0,4.546862841E-2,9.964871407E-2,-1.391763687E-1
2.414344168E0,3.589546680E-2,1.073856354E-1,-1.619405746E-1
2.419136720E0,8.686184883E-4,1.275599003E-1,-1.776237488E-1
2.423929220E0,3.457069397E-6,1.077818871E-1,-1.720314026E-1
2.428721720E0,2.346521616E-2,8.626246452E-2,-1.453094482E-1
2.433514220E0,5.657660961E-2,6.295824051E-2,-6.437492371E-2
2.438306720E0,4.213339090E-2,5.683612823E-2,8.648872375E-3
2.443099220E0,8.905649185E-3,5.809545517E-2,5.252933502E-2
2.447891720E0,-1.210999489E-2,4.496717453E-2,1.221857071E-1
2.452684220E0,-6.812453270E-3,3.407549858E-2,1.699781418E-1
2.457476720E0,-1.338684559E-2,3.721141815E-2,1.794948578E-1
2.462269220E0,-5.573689938E-3,3.528189659E-2,1.985044479E-1
2.467061720E0,-1.421153545E-2,3.784966469E-2,1.889448166E-1
2.471854220E0,1.316875219E-2,4.595041275E-3,1.581449509E-1
2.476646720E0,2.896541357E-2,7.222652435E-3,1.346845627E-1
2.481439220E0,2.858281136E-2,-2.331280708E-2,1.184806824E-1
2.486231772E0,3.105735779E-2,-2.965044975E-2,1.094408035E-1
2.491024272E0,2.996325493E-3,-3.337836266E-2,1.027822495E-1
2.495816772E0,-7.930576801E-3,-1.156806946E-3,6.997585297E-2
2.500609272E0,-1.629843116E-1,-1.932621002E-3,-1.255130768E-2
2.505401772E0,-1.386375427E-1,1.678061485E-2,2.649116516E-2
2.510194272E0,-5.748397112E-2,4.993796349E-2,-1.318740845E-2
2.514986772E0,-3.312230110E-3,9.748578072E-2,-7.543563843E-3
2.519779272E0,-3.318196535E-2,1.116559505E-1,1.939487457E-2
2.524571772E0,-8.251601458E-2,1.116003990E-1,1.054382324E-2
2.529364272E0,-6.106930971E-2,1.044678688E-1,-2.902793884E-2
2.534156772E0,-7.621657848E-2,6.895542145E-2,-1.838302612E-2
2.538949272E0,-8.752948046E-2,4.794955254E-2,1.835823059E-2
2.543741824E0,-9.278428555E-2,2.946639061E-2,4.776191711E-2
2.548534324E0,-9.188449383E-2,1.576733589E-2,1.295566559E-2
2.553326824E0,-5.152767897E-2,2.569317818E-2,1.652431488E-2
2.558119324E0,-3.597408533E-2,5.888247490E-2,5.581283569E-2
2.562911824E0,-2.595669031E-2,3.434872627E-2,1.020746231E-1
2.567704324E0,-4.510074854E-2,-2.135920525E-2,1.220340729E-1
2.572496824E0,-5.992341042E-2,-6.524085999E-2,8.979988098E-2
2.577289324E0,-7.267719507E-2,-1.090664864E-1,7.218265533E-2
2.582081824E0,-5.479049683E-2,-1.148645878E-1,4.295158386E-2
2.586874324E0,-5.871760845E-2,-1.018486023E-1,3.777217865E-2
2.591666824E0,-6.056290865E-2,-5.830740929E-2,1.373100281E-2
2.596459324E0,-1.100947261E-1,-1.986289024E-2,-3.619861603E-2
2.601251876E0,-1.000889540E-1,-1.017260551E-2,-6.910133362E-2
2.606044324E0,-8.582440019E-2,1.137280464E-2,-7.324981689E-2
2.610836876E0,-8.870971203E-2,-1.697373390E-2,-6.313419342E-2
2.615629376E0,-6.834495068E-2,-2.598309517E-2,-4.361152649E-2
2.620421876E0,-9.611505270E-2,-3.491377831E-2,-3.134059906E-2
2.625214376E0,-6.964236498E-2,-6.271600723E-2,-3.100967407E-2
2.630006876E0,-7.949376106E-2,-7.129263878E-2,-3.777122498E-2
2.634799376E0,-8.019953966E-2,-9.410715103E-2,-4.205417633E-2
2.639591876E0,-6.228196621E-2,-1.050217152E-1,-2.250862122E-2
2.644384376E0,-4.459822178E-2,-8.529210091E-2,2.069377899E-2
2.649176876E0,1.659035683E-3,-9.932994843E-2,4.701519012E-2
2.653969376E0,3.871583939E-2,-9.933948517E-2,2.333545685E-2
2.658761876E0,6.922811270E-2,-1.399626732E-1,1.410961151E-2
2.663554376E0,8.375412226E-2,-1.449620724E-1,2.634525299E-2
2.668346876E0,6.082224846E-2,-1.144907475E-1,4.559993744E-2
2.673139428E0,5.041074753E-2,-6.550860405E-2,5.523300171E-2
2.677931928E0,5.460423231E-2,-7.404971123E-2,2.684783936E-2
2.682724428E0,3.524041176E-2,-6.839513779E-2,-1.077556610E-2
2.687516928E0,-9.912073612E-3,-7.465577126E-2,-3.148269653E-2
2.692309428E0,-2.623641491E-2,-4.755640030E-2,-7.814025879E-2
2.697101928E0,-3.556281328E-2,-2.288198471E-2,-7.935714722E-2
2.701894428E0,-4.763525724E-2,2.792310715E-2,-7.822513580E-2
2.706686928E0,-3.411746025E-2,5.022215843E-2,-7.005214691E-2
2.711479428E0,-4.691421986E-3,6.800341606E-2,-5.490303040E-2
2.716271928E0,4.078191519E-2,7.886505127E-2,-1.859760284E-2
2.721064428E0,5.504494905E-2,8.991360664E-2,1.732540131E-2
2.725856928E0,7.888078690E-2,6.558299065E-2,2.437782288E-2
2.730649428E0,7.200706005E-2,3.450679779E-2,6.927013397E-2
2.735441980E0,9.867799282E-2,6.553006172E-2,8.050918579E-2
2.740234480E0,9.457802773E-2,5.591607094E-2,8.927249908E-2
2.745026980E0,7.662099600E-2,6.298112869E-2,8.607959747E-2
2.749819480E0,5.686128139E-2,5.325865746E-2,6.630802155E-2
2.754611980E0,5.173271894E-2,2.456998825E-2,4.195594788E-2
2.759404480E0,3.485983610E-2,3.261089325E-3,3.440666199E-2
2.764196980E0,3.217345476E-2,-2.261590958E-2,2.930641174E-2
2.768989480E0,-6.437540054E-3,-1.978993416E-2,3.138542175E-2
2.773781980E0,-4.290962219E-2,2.089142799E-2,4.062938690E-2
2.778574480E0,-5.593955517E-2,2.312755585E-2,-1.181983948E-2
2.783366980E0,-5.046832561E-2,1.803112030E-2,-4.950237274E-2
2.788159480E0,-3.850400448E-2,-6.236553192E-3,-3.218841553E-2
2.792951980E0,-1.082777977E-3,9.749412537E-3,-3.037452698E-3
2.797744480E0,1.437938213E-2,7.274270058E-2,-5.707263947E-2
2.802537032E0,6.742221117E-2,6.387114525E-2,-4.889869690E-2
2.807329532E0,1.341267824E-1,4.789304733E-2,-4.076671600E-2
2.812122032E0,1.626768708E-1,1.557207108E-2,-8.971118927E-2
2.816914532E0,1.870785952E-1,4.324197769E-2,-1.787538528E-1
2.821707032E0,1.860272884E-1,9.274625778E-2,-2.364645004E-1
2.826499532E0,1.904063225E-1,1.261234283E-1,-2.251768112E-1
2.831292032E0,1.881190538E-1,1.175484657E-1,-2.143039703E-1
2.836084532E0,1.552931070E-1,1.148025990E-1,-2.085695267E-1
2.840877032E0,1.370882988E-1,1.010942459E-1,-1.817789078E-1
2.845669532E0,1.022907495E-1,9.054780006E-2,-9.369087219E-2
2.850462032E0,6.740760803E-2,6.849598885E-2,-1.112842560E-2
2.855254532E0,2.757382393E-2,3.228926659E-2,6.843852997E-2
2.860047032E0,3.745871782E-2,8.184909821E-4,1.427164078E-1
2.864839532E0,1.835232973E-2,-4.053616524E-2,1.952352524E-1
2.869632084E0,3.461611271E-2,-5.393695831E-2,2.309722900E-1
2.874424584E0,1.031684875E-2,-5.878973007E-2,2.572193146E-1
2.879217084E0,7.005268335E-2,-8.631992340E-2,3.025465012E-1
2.884009584E0,1.594780087E-1,-1.532452106E-1,3.715534210E-1
2.888802084E0,2.150573134E-1,-2.759759426E-1,4.307994843E-1
2.893594584E0,2.752167583E-1,-2.973244190E-1,4.921884537E-1
2.898387084E0,2.616942525E-1,-2.511570454E-1,4.417486191E-1
2.903179584E0,2.487165928E-1,-1.542844772E-1,3.538722992E-1
2.907972084E0,1.013932824E-1,-1.203382015E-1,1.693487167E-1
2.912764584E0,8.826112747E-2,-1.361413002E-1,1.617116928E-1
2.917557084E0,1.552745700E-1,-1.271209717E-1,6.836223602E-2
2.922349584E0,1.186912656E-1,-9.764122963E-2,-3.655719757E-2
2.927142084E0,2.388018370E-2,2.362179756E-2,-5.333042145E-2
2.931934636E0,-3.688955307E-2,1.361291409E-1,-6.091690063E-2
2.936727136E0,-2.409493923E-2,2.255196571E-1,-3.557682037E-2
2.941519636E0,1.122957468E-2,2.418174744E-1,1.779460907E-2
2.946312136E0,4.497832060E-2,2.399451733E-1,5.632686615E-2
2.951104636E0,6.505209208E-2,1.959323883E-1,9.449577332E-2
2.955897136E0,6.908532977E-2,1.786932945E-1,8.728790283E-2
2.960689636E0,3.348457813E-2,1.663153172E-1,1.134729385E-1
2.965482136E0,1.313549280E-2,1.585118771E-1,1.491050720E-1
2.970274636E0,5.486905575E-3,1.668395996E-1,1.728219986E-1
2.975067136E0,-3.817826509E-3,1.625778675E-1,1.918678284E-1
2.979859636E0,-3.851276636E-2,1.552486420E-1,1.778240204E-1
2.984652136E0,-3.668016195E-2,1.613807678E-1,1.618394852E-1
2.989444636E0,-8.871042728E-2,1.572513580E-1,1.367731094E-1
2.994237136E0,-1.206214428E-1,1.384286880E-1,8.127975464E-2
2.999029636E0,-1.632592082E-1,1.550343037E-1,-4.440307617E-3
3.003822136E0,-1.642209589E-1,1.119673252E-1,-4.423713684E-2
3.008614688E0,-1.734920442E-1,9.989452362E-2,-8.358764648E-2
3.013407188E0,-1.458952129E-1,7.117867470E-2,-9.878921509E-2
3.018199688E0,-9.113574028E-2,9.247541428E-2,-1.161661148E-1
3.022992188E0,-4.497009516E-2,8.983445168E-2,-1.214733124E-1
3.027784688E0,-5.188584328E-5,6.110167503E-2,-1.409225464E-1
3.032577188E0,3.678888083E-2,6.117510796E-2,-1.673202515E-1
3.037369688E0,4.925251007E-2,5.656147003E-2,-1.934881210E-1
3.042162188E0,6.387910247E-2,2.607798576E-2,-2.123584747E-1
3.046954688E0,6.429970264E-2,-6.247520447E-3,-2.667427063E-1
3.051747188E0,5.315929651E-2,-2.372789383E-2,-2.756900787E-1
3.056539688E0,3.765386343E-2,-6.690025330E-2,-2.537984848E-1
3.061332188E0,3.205007315E-2,-8.589959145E-2,-2.178821564E-1
3.066124688E0,-1.590609550E-3,-9.305524826E-2,-2.083320618E-1
3.070917241E0,-3.227204084E-2,-9.095764160E-2,-2.059087753E-1
3.075709741E0,-7.198816538E-2,-8.458852768E-2,-2.152481079E-1
3.080502241E0,-1.065197587E-1,-1.073033810E-1,-2.196092606E-1
3.085294741E0,-1.526256502E-1,-6.140160561E-2,-2.499227524E-1
3.090087241E0,-1.392307281E-1,-1.276097298E-1,-2.514343262E-1
3.094879741E0,-9.035387635E-2,-1.719608307E-1,-2.861347198E-1
3.099672241E0,-2.472043037E-2,-1.468648911E-1,-3.514976501E-1
3.104464741E0,2.472603321E-2,-1.024155617E-1,-4.355154037E-1
3.109257241E0,6.048840284E-2,-4.319882393E-2,-4.740591049E-1
3.114049741E0,1.062137485E-1,-1.415491104E-2,-4.580793381E-1
3.118842241E0,1.333276629E-1,-6.957054138E-4,-4.094161987E-1
3.123634741E0,1.561939716E-1,2.336978912E-2,-3.473110199E-1
3.128427241E0,1.559145451E-1,1.741743088E-2,-2.908077240E-1
3.133219741E0,1.515789628E-1,7.657051086E-3,-2.208299637E-1
3.138012241E0,1.025896668E-1,-1.557874680E-2,-1.326665878E-1
3.142804793E0,4.946762323E-2,-1.212549210E-2,-5.247688293E-2
3.147597293E0,4.434996843E-2,-1.102399826E-2,8.045196533E-3
3.152389793E0,3.435730934E-3,-7.694005966E-3,9.185028076E-2
3.157182293E0,9.763360023E-3,1.664686203E-2,1.798276901E-1
3.161974793E0,-1.064020395E-2,8.066844940E-2,2.411394119E-1
3.166767293E0,9.109735489E-3,1.073098183E-2,3.021154404E-1
3.171559793E0,3.589290380E-2,-7.115411758E-2,3.342905045E-1
3.176352293E0,7.701796293E-2,-1.198370457E-1,3.568801880E-1
3.181144793E0,1.015545130E-1,-1.165745258E-1,3.533430099E-1
3.185937293E0,9.305560589E-2,-1.021323204E-1,3.571090698E-1
3.190729793E0,6.852108240E-2,-6.707906723E-2,3.206453323E-1
3.195522293E0,3.760141134E-2,-1.147079468E-2,2.608604431E-1
3.200314793E0,1.510977745E-4,-6.554126740E-3,2.064085007E-1
3.205107293E0,1.068413258E-2,7.608175278E-3,1.927919388E-1
3.209899845E0,4.720568657E-3,1.915383339E-2,1.318521500E-1
3.214692345E0,-1.529145241E-2,4.728031158E-2,7.376670837E-2
3.219484845E0,-3.746020794E-2,5.868625641E-2,3.985691071E-2
3.224277345E0,-1.220333576E-2,6.076383591E-2,5.125713348E-2
3.229069845E0,6.700754166E-4,8.922863007E-2,5.063533783E-2
3.233862345E0,6.098628044E-3,8.928298950E-2,1.198387146E-2
3.238654845E0,8.877754211E-3,9.675335884E-2,-9.801864624E-3
3.243447345E0,-5.317926407E-4,9.022498131E-2,2.310657501E-2
3.248239845E0,1.349002123E-2,1.029243469E-1,6.995010376E-2
3.253032345E0,2.227336168E-2,9.887838364E-2,1.093168259E-1
3.257824845E0,5.207300186E-2,9.472799301E-2,1.484098434E-1
3.262617345E0,1.975250244E-2,8.324337006E-2,1.397991180E-1
3.267409845E0,1.397484541E-2,6.920671463E-2,8.149623871E-2
3.272202345E0,2.734267712E-2,6.445455551E-2,9.731864929E-2
3.276994845E0,6.881952286E-2,3.571367264E-2,1.534481049E-1
3.281787345E0,8.124446869E-2,1.863455772E-2,1.689071655E-1
3.286579897E0,7.466477156E-2,3.221654892E-2,6.093120575E-2
3.291372397E0,3.738701344E-2,8.106279373E-2,1.797676086E-2
3.296164897E0,2.630454302E-2,7.965660095E-2,2.760219574E-2
3.300957397E0,1.730102301E-2,4.502153397E-2,-7.905960083E-3
3.305749897E0,2.206641436E-2,3.697443008E-2,-5.737304688E-2
3.310542397E0,3.549677134E-2,2.926635742E-2,-7.797813416E-2
3.315334897E0,5.739778280E-2,5.511212349E-2,-8.181095123E-2
3.320127397E0,6.158035994E-2,5.495500565E-2,-8.088970184E-2
3.324919897E0,6.502175331E-2,1.706457138E-2,-6.338024139E-2
3.329712397E0,1.037499905E-1,1.033854485E-2,-6.023120880E-2
3.334504897E0,1.232084632E-1,-5.873203278E-3,-8.794021606E-2
3.339297397E0,1.525054574E-1,-3.618550301E-2,-1.225671768E-1
3.344089897E0,1.441411972E-1,-6.869482994E-2,-1.070899963E-1
3.348882397E0,1.079427600E-1,-7.966589928E-2,-1.392126083E-1
3.353674897E0,1.010884047E-1,-4.540514946E-2,-1.972227097E-1
3.358467397E0,9.226453304E-2,-3.509497643E-2,-2.097053528E-1
3.363259897E0,6.454902887E-2,-3.427100182E-2,-2.149906158E-1
3.368052397E0,6.312167645E-2,-3.098773956E-2,-2.297439575E-1
3.372844949E0,5.439883471E-2,-3.000903130E-2,-2.443866730E-1
3.377637449E0,2.896237373E-2,-2.659368515E-2,-2.565374374E-1
3.382429949E0,1.996552944E-2,-3.502273560E-2,-2.282323837E-1
3.387222449E0,2.960729599E-2,-6.238150597E-2,-2.096176147E-1
3.392014949E0,8.173727989E-2,-8.962035179E-2,-1.721315384E-1
3.396807449E0,1.502526999E-1,-1.310727596E-1,-2.416954041E-1
3.401599949E0,1.302005649E-1,-9.650659561E-2,-9.228610992E-2
3.406392449E0,1.454474330E-1,-4.581856728E-2,-9.756088257E-4
3.411184949E0,1.435973048E-1,-9.824275970E-3,-5.301475525E-3
3.415977449E0,1.463473439E-1,-4.993462563E-2,-4.757690430E-2
3.420769949E0,1.346018314E-1,-6.566548347E-2,-7.532501221E-2
3.425562449E0,9.404569864E-2,-5.468153954E-2,-2.463054657E-2
3.430354949E0,5.806946754E-2,-3.149318695E-2,2.082252502E-2
3.435147449E0,2.918183804E-3,-1.518082619E-2,5.633449554E-2
3.439940001E0,-2.430379391E-3,8.475542068E-3,7.013893127E-2
3.444732501E0,-1.538258791E-2,1.318049431E-2,1.051740646E-1
3.449525001E0,6.789267063E-3,1.793694496E-2,1.399488449E-1
3.454317501E0,3.556597233E-2,-1.185178757E-3,1.792459488E-1
3.459110001E0,5.011963844E-2,-8.220982552E-2,1.542367935E-1
3.463902501E0,4.349786043E-2,-5.150914192E-2,1.864957809E-1
3.468695001E0,3.017902374E-2,-2.705574036E-3,2.376155853E-1
3.473487501E0,-4.663562775E-2,3.307032585E-2,2.623796463E-1
3.478280001E0,-5.590838194E-2,3.697180748E-2,2.443876266E-1
3.483072501E0,-4.774379730E-2,9.341239929E-3,1.863203049E-1
3.487865001E0,-4.155296087E-2,1.711344719E-2,1.572875977E-1
3.492657501E0,-1.839578152E-2,2.461171150E-2,1.142845154E-1
3.497450001E0,-4.723459482E-2,3.920555115E-2,6.447696686E-2
3.502242501E0,-2.334600687E-2,4.199266434E-2,5.060672760E-2
3.507035001E0,-5.148416758E-2,3.794097900E-2,1.143455505E-3
3.511827501E0,-7.914149761E-2,4.156112671E-2,-1.959514618E-2
3.516620001E0,-7.336753607E-2,7.190656662E-2,-4.270935059E-2
3.521412553E0,-6.539022923E-2,8.606696129E-2,-7.054805756E-2
